feature	alteration_type	alteration	model_id	feature_match_1	feature_match_2	feature_match_3	feature_match_4	evidence	cancerhotspots_bin	cancerhotspots3D_bin	cgc_bin	cosmic_bin	gsea_pathways_bin	gsea_modules_bin
PIK3CA	Amplification		RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	Clinical trial	1	1	1	1	1	1
PML	Amplification		RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	0
PRKCI	Amplification		RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	0	1	0	1
PTCH1	Amplification		RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
SEPT5	Deletion		RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
TBL1XR1	Amplification		RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	1	1	1	0	0
WWTR1	Amplification		RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
CCNC	Deletion		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	0	0	0
CDKN2A	Deletion		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	Preclinical	1	0	1	1	1	1
EPHA7	Deletion		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
ERBB2	Amplification		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	FDA-Approved	1	0	1	1	1	1
ERBB4	Deletion		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	1	1
ETV6	Deletion		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		1	1	1	1	0	1
FCGR2B	Amplification		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	0	1	1
GPHN	Deletion		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
JAK2	Amplification		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	1	1
LEF1	Amplification		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
MAX	Deletion		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	1	0
MLH3	Deletion		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	0	1	1	0
MUC4	Amplification		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MYB	Amplification		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
NOTCH1	Amplification		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	0	1
PDE4DIP	Deletion		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
PRDM1	Deletion		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
RAD51B	Deletion		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	0	1
STIL	Deletion		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
TSHR	Deletion		RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
CARD11	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	0
CDKN2A	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	Preclinical	1	0	1	1	1	1
EGFR	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	0	0	Clinical evidence	1	1	1	1	1	1
ETV1	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
FKBP9	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
HNRNPA2B1	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
HOXA11	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
HOXA13	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
HOXA9	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
IKZF1	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
JAZF1	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
MLLT3	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
PMS2	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		1	0	1	1	1	0
PTPRT	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
RAC1	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	1	1
RB1	Amplification		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	0	0	Guideline	1	1	1	1	1	1
SFRP4	Deletion		RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
ACVR2A	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
AFF1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
ANK1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	1	1	1	0	1
ARHGEF10	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
AURKB	Deletion		RT11284_URINARY_TRACT	1	1	0	0	Preclinical	0	0	0	1	0	1
BAP1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
BCL2	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	0	1	1	1	1
CACNA1D	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
CARS	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
CASP3	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	1	1
CDKN2A	Deletion		RT11284_URINARY_TRACT	1	1	1	0	Preclinical	1	0	1	1	1	1
CHIC2	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
CXCR4	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
DCC	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	1	1	1	1	0
FAT1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	0	1	1	0	1
FAT4	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
FBXW7	Deletion		RT11284_URINARY_TRACT	1	1	1	0	Preclinical	1	1	1	1	0	0
FGFR1	Deletion		RT11284_URINARY_TRACT	1	1	0	0	Preclinical	1	0	1	1	1	1
FGFR3	Amplification		RT11284_URINARY_TRACT	1	0	0	0		1	1	1	1	1	1
FHIT	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	1	1
FIP1L1	Deletion		RT11284_URINARY_TRACT	1	0	0	0		0	0	1	1	0	0
FOXP1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	0	1	1	0	1
GAS7	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
GPS2	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	0	0	1	0	1
HLA-A	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	0	1	1	1	1
HOOK3	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
HRAS	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	1	1	1	1	1
IKBKB	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	1	1
IL2	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	1	1
KAT6A	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	0	0	1
KDR	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	1	1	1	0	1
KDSR	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
KIT	Deletion		RT11284_URINARY_TRACT	1	1	0	0	Guideline	1	1	1	1	1	1
LEF1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	1	1
LEPROTL1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
LMO1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
LRP1B	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
LZTR1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
MALT1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
MAP2K4	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	0	1	1	1	0
MITF	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	1	1
MSI2	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
MST1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	0	0	1	0	1
NCKIPSD	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
NOTCH1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	1	1	1	0	1
NRG1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
NUP98	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
PBRM1	Deletion		RT11284_URINARY_TRACT	1	1	1	0	Clinical evidence	1	1	1	1	0	1
PCM1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
PDGFRA	Deletion		RT11284_URINARY_TRACT	1	0	0	0		1	0	1	1	1	1
PER1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
PPP4R2	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	0	0	1	0	1
PRDM16	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
PRPF8	Deletion		RT11284_URINARY_TRACT	1	0	0	0		0	0	0	1	0	1
PSIP1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
PTPN13	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
PTPRT	Amplification		RT11284_URINARY_TRACT	0	0	0	0		1	0	1	1	0	1
RABEP1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
RAP1GDS1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
RHOA	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	1	1	1	1	1
ROBO2	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
RPTOR	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	0	0	1	0	0
SETBP1	Deletion		RT11284_URINARY_TRACT	1	0	0	0		0	1	1	1	0	1
SMAD2	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	0	1	1	1	0
SMAD4	Deletion		RT11284_URINARY_TRACT	0	0	0	0		1	1	1	1	1	0
TACC3	Amplification		RT11284_URINARY_TRACT	1	0	0	0		0	0	0	1	0	1
TET2	Deletion		RT11284_URINARY_TRACT	1	0	0	0		1	0	1	1	0	0
TP53	Deletion		RT11284_URINARY_TRACT	1	1	1	0	Guideline	1	1	1	1	1	1
USP6	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
WHSC1L1	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
WRN	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	1	1	1	0	1
YWHAE	Deletion		RT11284_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
ACVR2A	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
ANK1	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	1	1	1	0	1
ARHGEF10	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
AURKB	Deletion		RT112_URINARY_TRACT	1	1	0	0	Preclinical	0	0	0	1	0	1
BAP1	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
CACNA1D	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
CARS	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
CDKN2A	Deletion		RT112_URINARY_TRACT	1	1	1	0	Preclinical	1	0	1	1	1	1
CXCR4	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
ERG	Amplification		RT112_URINARY_TRACT	1	0	0	0		1	0	1	1	0	1
FGFR1	Deletion		RT112_URINARY_TRACT	1	1	0	0	Preclinical	1	0	1	1	1	1
FGFR3	Amplification		RT112_URINARY_TRACT	1	0	0	0		1	1	1	1	1	1
FHIT	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	1	1
FLCN	Amplification		RT112_URINARY_TRACT	1	0	0	0		0	0	1	1	1	0
FOXP1	Deletion		RT112_URINARY_TRACT	0	0	0	0		1	0	1	1	0	1
GAS7	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
GPS2	Deletion		RT112_URINARY_TRACT	0	0	0	0		1	0	0	1	0	1
HOOK3	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
HRAS	Deletion		RT112_URINARY_TRACT	0	0	0	0		1	1	1	1	1	1
IKBKB	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	1	1
JAK2	Deletion		RT112_URINARY_TRACT	1	0	0	0		0	0	1	1	1	1
KAT6A	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	0	0	1
LEPROTL1	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
LMO1	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
LRP1B	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
MAP2K4	Deletion		RT112_URINARY_TRACT	0	0	0	0		1	0	1	1	1	0
MITF	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	1	1
MST1	Deletion		RT112_URINARY_TRACT	0	0	0	0		1	0	0	1	0	1
NCKIPSD	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
NCOR1	Amplification		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	1	1
NRG1	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
NUP98	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
OLIG2	Amplification		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
PBRM1	Deletion		RT112_URINARY_TRACT	1	1	1	0	Clinical evidence	1	1	1	1	0	1
PCM1	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
PER1	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
PPP4R2	Deletion		RT112_URINARY_TRACT	0	0	0	0		1	0	0	1	0	1
PRPF8	Deletion		RT112_URINARY_TRACT	1	0	0	0		0	0	0	1	0	1
PSIP1	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
RABEP1	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
RHOA	Deletion		RT112_URINARY_TRACT	0	0	0	0		1	1	1	1	1	1
ROBO2	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
RUNX1	Amplification		RT112_URINARY_TRACT	1	0	0	0		1	0	1	1	1	1
SLC34A2	Amplification		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
SPECC1	Amplification		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
TACC3	Amplification		RT112_URINARY_TRACT	1	0	0	0		0	0	0	1	0	1
TMPRSS2	Amplification		RT112_URINARY_TRACT	1	0	0	0		0	0	1	1	0	1
TP53	Deletion		RT112_URINARY_TRACT	1	1	1	0	Guideline	1	1	1	1	1	1
U2AF1	Amplification		RT112_URINARY_TRACT	0	0	0	0		1	0	1	1	0	1
USP6	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
WHSC1	Amplification		RT112_URINARY_TRACT	0	0	0	0		1	0	1	1	0	1
WHSC1L1	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
WRN	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	1	1	1	0	1
YWHAE	Deletion		RT112_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
ABI1	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
ARHGEF10L	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
ARID1A	Deletion		RT4_URINARY_TRACT	1	1	1	0	Preclinical	1	0	1	1	0	1
AXIN1	Deletion		RT4_URINARY_TRACT	0	0	0	0		1	1	1	1	1	1
CAMTA1	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
CASP9	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	1	1
CDKN2A	Deletion		RT4_URINARY_TRACT	1	1	1	0	Preclinical	1	0	1	1	1	1
CNBD1	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
CREBBP	Deletion		RT4_URINARY_TRACT	0	0	0	0		1	1	1	1	1	0
ERRFI1	Deletion		RT4_URINARY_TRACT	1	0	0	0		1	0	0	1	0	1
EZR	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
FGFR1OP	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
FGFR3	Amplification		RT4_URINARY_TRACT	1	0	0	0		1	1	1	1	1	1
HRAS	Deletion		RT4_URINARY_TRACT	0	0	0	0		1	1	1	1	1	1
ID3	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
JAK2	Deletion		RT4_URINARY_TRACT	1	0	0	0		0	0	1	1	1	1
KDR	Deletion		RT4_URINARY_TRACT	0	0	0	0		1	1	1	1	0	1
KIF5B	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
MDS2	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
MLLT10	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
MLLT4	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
MSI2	Amplification		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
MTOR	Deletion		RT4_URINARY_TRACT	1	0	0	0		1	1	1	1	1	0
NTHL1	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
PAX7	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
PDPK1	Deletion		RT4_URINARY_TRACT	0	0	0	0		1	0	0	1	1	1
PIK3CD	Deletion		RT4_URINARY_TRACT	0	0	0	0		1	0	0	1	1	1
PRDM16	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
PRDM2	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
QKI	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
RPL22	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
SDHB	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
SKI	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
SMAD4	Deletion		RT4_URINARY_TRACT	0	0	0	0		1	1	1	1	1	0
SPEN	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
STIL	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	0
TACC3	Amplification		RT4_URINARY_TRACT	1	0	0	0		0	0	0	1	0	1
TNFRSF14	Deletion		RT4_URINARY_TRACT	0	0	0	0		1	0	1	1	0	1
TRAF7	Deletion		RT4_URINARY_TRACT	0	0	0	0		1	0	1	1	0	1
TSC2	Deletion		RT4_URINARY_TRACT	1	0	0	0		0	0	1	1	1	1
TSHR	Amplification		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
ZEB1	Deletion		RT4_URINARY_TRACT	0	0	0	0		0	0	1	1	0	1
ALDH2	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	1
ARHGEF12	Deletion		RVH421_SKIN	0	0	0	0		0	0	1	1	0	0
ASXL1	Amplification		RVH421_SKIN	1	0	0	0		0	0	1	1	0	0
ATM	Deletion		RVH421_SKIN	1	0	0	0		1	0	1	1	1	1
AURKA	Amplification		RVH421_SKIN	1	1	1	0	Preclinical	0	0	0	1	0	1
BCL9L	Deletion		RVH421_SKIN	0	0	0	0		0	0	1	1	0	0
BCOR	Deletion		RVH421_SKIN	1	0	0	0		1	1	1	1	0	0
BIRC3	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	1	1
CASP8	Amplification		RVH421_SKIN	0	0	0	0		1	0	1	1	1	0
CBL	Deletion		RVH421_SKIN	0	0	0	0		1	1	1	1	1	1
CD28	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	0
CDC73	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	0
CDKN2A	Deletion		RVH421_SKIN	1	1	1	0	Preclinical	1	0	1	1	1	1
CTLA4	Amplification		RVH421_SKIN	0	0	0	0		1	1	0	1	0	1
DDX10	Deletion		RVH421_SKIN	0	0	0	0		0	0	1	1	0	1
DDX6	Deletion		RVH421_SKIN	0	0	0	0		0	0	1	1	0	1
DNMT3B	Amplification		RVH421_SKIN	0	0	0	0		1	0	0	1	0	1
EED	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	1
FAT3	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	0
FOXR1	Deletion		RVH421_SKIN	0	0	0	0		0	0	1	1	0	0
GNAS	Amplification		RVH421_SKIN	0	0	0	0		1	0	1	1	0	1
MAFB	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	1
MAML2	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	0
MITF	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	1	1
NCOA3	Amplification		RVH421_SKIN	0	0	0	0		1	0	0	1	1	1
NFATC2	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	0
PAFAH1B2	Deletion		RVH421_SKIN	0	0	0	0		0	0	1	1	0	1
PAK1	Amplification		RVH421_SKIN	1	1	1	0	Clinical evidence	0	0	0	1	1	0
PAX7	Deletion		RVH421_SKIN	0	0	0	0		0	0	1	1	0	1
PGR	Amplification		RVH421_SKIN	0	0	0	0		1	1	0	1	0	0
PICALM	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	1
PLCG1	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	1	1
POU2AF1	Deletion		RVH421_SKIN	0	0	0	0		0	0	1	1	0	1
PTEN	Deletion		RVH421_SKIN	1	1	1	0	Clinical evidence	1	1	1	1	1	0
PTK6	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	0
PTPRT	Amplification		RVH421_SKIN	0	0	0	0		1	0	1	1	0	1
SALL4	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	0
SDC4	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	0
SDHD	Deletion		RVH421_SKIN	0	0	0	0		0	0	1	1	0	1
SRC	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	1	0
SS18L1	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	0
TCF12	Deletion		RVH421_SKIN	0	0	0	0		0	0	1	1	0	1
TFRC	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	1
TOP1	Amplification		RVH421_SKIN	0	0	0	0		0	0	1	1	0	1
TPX2	Amplification		RVH421_SKIN	1	1	1	0	Preclinical	0	0	0	1	0	1
ZBTB16	Deletion		RVH421_SKIN	0	0	0	0		0	0	1	1	1	1
ABI1	Deletion		S117_THYROID	0	0	0	0		0	0	1	1	0	1
ANKRD11	Deletion		S117_THYROID	0	0	0	0		1	0	0	1	0	1
ARHGEF12	Deletion		S117_THYROID	0	0	0	0		0	0	1	1	0	0
ATM	Deletion		S117_THYROID	1	0	0	0		1	0	1	1	1	1
AXIN2	Amplification		S117_THYROID	0	0	0	0		0	0	1	1	1	0
BCL9L	Deletion		S117_THYROID	0	0	0	0		0	0	1	1	0	0
BRIP1	Amplification		S117_THYROID	1	0	0	0		0	0	1	1	0	1
CBFA2T3	Deletion		S117_THYROID	0	0	0	0		0	0	1	1	0	0
CBL	Deletion		S117_THYROID	0	0	0	0		1	1	1	1	1	1
CCND1	Deletion		S117_THYROID	1	1	0	0	Clinical evidence	1	1	1	1	1	1
CD274	Amplification		S117_THYROID	1	1	1	0	Inferential	0	0	1	1	0	0
CD79B	Amplification		S117_THYROID	0	0	0	0		1	0	1	1	0	1
CDC73	Deletion		S117_THYROID	0	0	0	0		0	0	1	1	0	0
CDH11	Amplification		S117_THYROID	0	0	0	0		0	0	1	1	0	1
CDKN2A	Deletion		S117_THYROID	1	1	1	0	Preclinical	1	0	1	1	1	1
CHEK1	Deletion		S117_THYROID	1	0	0	0		0	0	0	1	1	1
CLTC	Amplification		S117_THYROID	0	0	0	0		0	1	1	1	0	1
CYLD	Amplification		S117_THYROID	0	0	0	0		0	0	1	1	0	0
DCC	Deletion		S117_THYROID	0	0	0	0		0	1	1	1	1	0
DDX10	Deletion		S117_THYROID	0	0	0	0		0	0	1	1	0	1
DDX5	Amplification		S117_THYROID	0	0	0	0		0	0	1	1	0	1
DDX6	Deletion		S117_THYROID	0	0	0	0		0	0	1	1	0	1
FANCA	Deletion		S117_THYROID	0	0	0	0		0	0	1	1	0	1
FLI1	Deletion		S117_THYROID	1	0	0	0		0	0	1	1	0	1
FOXR1	Deletion		S117_THYROID	0	0	0	0		0	0	1	1	0	0
HERPUD1	Amplification		S117_THYROID	0	0	0	0		0	0	1	1	0	1
INPPL1	Deletion		S117_THYROID	0	0	0	0		1	0	0	1	0	1
JAK2	Amplification		S117_THYROID	1	0	0	0		0	0	1	1	1	1
KCNJ5	Deletion		S117_THYROID	0	0	0	0		0	0	1	1	0	1
MAF	Deletion		S117_THYROID	0	0	0	0		0	0	1	1	0	1
MC1R	Deletion		S117_THYROID	1	0	0	0		0	0	0	1	0	1
MLLT10	Deletion		S117_THYROID	0	0	0	0		0	0	1	1	0	0
MLLT3	Amplification		S117_THYROID	0	0	0	0		0	0	1	1	0	1
MSI2	Amplification		S117_THYROID	0	0	0	0		0	0	1	1	0	1
NFIB	Amplification		S117_THYROID	0	0	0	0		0	0	1	1	0	0
